"","time","PM25"
"333",2022-05-14 13:00:00,3.94822606254344
"334",2022-05-14 14:00:00,3.76700050810923
"335",2022-05-14 15:00:00,3.85588183098461
"336",2022-05-14 16:00:00,4.00786504542518
"337",2022-05-14 17:00:00,4.45804317427448
"338",2022-05-14 18:00:00,4.58424695740488
"339",2022-05-14 19:00:00,4.94400469285282
"340",2022-05-14 20:00:00,5.39456758933361
"341",2022-05-14 21:00:00,5.10907000676423
"342",2022-05-14 22:00:00,5.99365079157152
"343",2022-05-14 23:00:00,6.15486842916798
"344",2022-05-15 00:00:00,6.23797823757092
"345",2022-05-15 01:00:00,6.04597918945486
"346",2022-05-15 02:00:00,6.10638770759959
"347",2022-05-15 03:00:00,6.29800198808416
"348",2022-05-15 04:00:00,6.3191642078164
"349",2022-05-15 05:00:00,6.26452720414409
"350",2022-05-15 06:00:00,6.08676455839334
"351",2022-05-15 07:00:00,6.27799407124642
"352",2022-05-15 08:00:00,6.01288917314628
"353",2022-05-15 09:00:00,5.03788799493763
"354",2022-05-15 10:00:00,5.42342516169574
"355",2022-05-15 11:00:00,5.47536879194759
"356",2022-05-15 12:00:00,5.45382180458386
"357",2022-05-15 13:00:00,5.63119968270311
"358",2022-05-15 14:00:00,6.074067226554
"359",2022-05-15 15:00:00,6.04482488656037
"360",2022-05-15 16:00:00,6.10138572839015
"361",2022-05-15 17:00:00,6.34648270965255
"362",2022-05-15 18:00:00,6.50154406514508
"363",2022-05-15 19:00:00,7.76165805829162
"364",2022-05-15 20:00:00,7.46423267914589
"365",2022-05-15 21:00:00,7.60120995595815
"366",2022-05-15 22:00:00,7.85246321932447
"367",2022-05-15 23:00:00,8.34342671711225
"368",2022-05-16 00:00:00,8.91442188225101
"369",2022-05-16 01:00:00,8.68317653572244
"370",2022-05-16 02:00:00,8.86901930173459
"371",2022-05-16 03:00:00,8.5527403086456
"372",2022-05-16 04:00:00,8.86555639305113
"373",2022-05-16 05:00:00,8.34034857606029
"374",2022-05-16 06:00:00,7.92980151325499
"375",2022-05-16 07:00:00,8.32457310316899
"376",2022-05-16 08:00:00,7.90786975825977
"377",2022-05-16 09:00:00,7.26684688418889
"378",2022-05-16 10:00:00,7.22029000077798
"379",2022-05-16 11:00:00,7.33302691680605
"380",2022-05-16 12:00:00,6.58927108512597
"381",2022-05-16 13:00:00,6.46960835173099
"382",2022-05-16 14:00:00,6.3264747928148
"383",2022-05-16 15:00:00,5.7108465824226
"384",2022-05-16 16:00:00,5.91438865948352
"385",2022-05-16 17:00:00,5.76933126240986
"386",2022-05-16 18:00:00,5.73893461952175
"387",2022-05-16 19:00:00,6.81436014955062
"388",2022-05-16 20:00:00,6.42266670068858
"389",2022-05-16 21:00:00,6.2479821959898
"390",2022-05-16 22:00:00,6.03905337208794
"391",2022-05-16 23:00:00,5.81281000476881
"392",2022-05-17 00:00:00,5.68006517190299
"393",2022-05-17 01:00:00,5.69661018005728
"394",2022-05-17 02:00:00,5.75471009241305
"395",2022-05-17 03:00:00,5.8139643076633
"396",2022-05-17 04:00:00,5.77587231214528
"397",2022-05-17 05:00:00,5.60657455428742
"398",2022-05-17 06:00:00,5.14947060807122
"399",2022-05-17 07:00:00,4.8666663989223
"400",2022-05-17 08:00:00,4.76778111762805
"401",2022-05-17 09:00:00,4.63234291134177
"402",2022-05-17 10:00:00,4.75392948289423
"403",2022-05-17 11:00:00,4.77278309683749
"404",2022-05-17 12:00:00,4.90475839444032
"405",2022-05-17 13:00:00,4.96208877153309
"406",2022-05-17 14:00:00,5.14831630517673
"407",2022-05-17 15:00:00,5.00479797862905
"408",2022-05-17 16:00:00,5.14793153754524
"409",2022-05-17 17:00:00,5.23142611357968
"410",2022-05-17 18:00:00,5.35455175565812
"411",2022-05-17 19:00:00,5.67621749558804
"412",2022-05-17 20:00:00,6.04828779524383
"413",2022-05-17 21:00:00,6.44382892042082
"414",2022-05-17 22:00:00,7.38035333547995
"415",2022-05-17 23:00:00,10.5204419761117
"416",2022-05-18 00:00:00,9.23070087534
"417",2022-05-18 01:00:00,8.44692920998444
"418",2022-05-18 02:00:00,8.75705192096951
"419",2022-05-18 03:00:00,9.7597563686458
"420",2022-05-18 04:00:00,10.2880423266886
"421",2022-05-18 05:00:00,8.24377190055501
"422",2022-05-18 06:00:00,6.59042538802046
"423",2022-05-18 07:00:00,5.45613041037283
"424",2022-05-18 08:00:00,5.57425407324183
"425",2022-05-18 09:00:00,5.38956561012417
"426",2022-05-18 10:00:00,5.27913729988507
"427",2022-05-18 11:00:00,5.28798695540946
"428",2022-05-18 12:00:00,6.64313855353529
"429",2022-05-18 13:00:00,5.48960519431291
"430",2022-05-18 14:00:00,5.18602353306325
"431",2022-05-18 15:00:00,5.51076741404514
"432",2022-05-18 16:00:00,6.13447574469874
"433",2022-05-18 17:00:00,6.5792671267071
"434",2022-05-18 18:00:00,7.28877863918411
"435",2022-05-18 19:00:00,8.92173246724942
"436",2022-05-18 20:00:00,10.095658510941
"437",2022-05-18 21:00:00,10.8609613299848
"438",2022-05-18 22:00:00,11.1529999622897
"439",2022-05-18 23:00:00,11.2557329198988
"440",2022-05-19 00:00:00,11.3888625203962
"441",2022-05-19 01:00:00,12.8117332216651
"442",2022-05-19 02:00:00,13.2657590268294
"443",2022-05-19 03:00:00,13.6301339738553
"444",2022-05-19 04:00:00,13.5985830280727
"445",2022-05-19 05:00:00,13.9017799216908
"446",2022-05-19 06:00:00,13.215739234735
"447",2022-05-19 07:00:00,11.9152246402815
"448",2022-05-19 08:00:00,11.0687358509922
"449",2022-05-19 09:00:00,10.7963203678937
"450",2022-05-19 10:00:00,10.0975823490985
"451",2022-05-19 11:00:00,9.80977616074017
"452",2022-05-19 12:00:00,9.40538538003879
"453",2022-05-19 13:00:00,8.3472743934272
"454",2022-05-19 14:00:00,8.7335810954483
"455",2022-05-19 15:00:00,9.02331112196413
"456",2022-05-19 16:00:00,9.73820938128208
"457",2022-05-19 17:00:00,10.4788870719102
"458",2022-05-19 18:00:00,10.4777327690157
"459",2022-05-19 19:00:00,10.4146308774505
"460",2022-05-19 20:00:00,10.6023974816201
"461",2022-05-19 21:00:00,11.0618100336253
"462",2022-05-19 22:00:00,11.1056735436157
"463",2022-05-19 23:00:00,9.87711049625182
"464",2022-05-20 00:00:00,9.27379485006746
"465",2022-05-20 01:00:00,9.4915733294937
"466",2022-05-20 02:00:00,9.62354862709653
"467",2022-05-20 03:00:00,8.98714296460359
"468",2022-05-20 04:00:00,8.14065417531432
"469",2022-05-20 05:00:00,8.4342318781451
"470",2022-05-20 06:00:00,7.12563716343018
"471",2022-05-20 07:00:00,7.07831074475628
"472",2022-05-20 08:00:00,7.38266194126892
"473",2022-05-20 09:00:00,7.11447890211682
"474",2022-05-20 10:00:00,6.29877152334715
"475",2022-05-20 11:00:00,5.89014829869933
"476",2022-05-20 12:00:00,5.8455152534459
"477",2022-05-20 13:00:00,5.86821654370411
"478",2022-05-20 14:00:00,6.23836300520242
"479",2022-05-20 15:00:00,6.4765341690979
"480",2022-05-20 16:00:00,6.62736308064399
"481",2022-05-20 17:00:00,6.82282503744351
