date,pm10,pm25,pm1,temperature,humidity,id,CO_CALIBRATED,SO2_CALIBRATED
2022-05-09 03:30:00+00:00,13.12,8.90,6.09,13.87,91.19,7160,674.19,6.48
2022-05-09 03:35:00+00:00,14.11,9.58,6.36,13.86,91.13,7160,682.69,6.22
2022-05-09 03:40:00+00:00,12.08,8.16,5.67,13.86,91.10,7160,680.40,6.42
2022-05-09 03:45:00+00:00,14.01,9.03,5.99,13.85,91.07,7160,679.79,6.56
2022-05-09 03:50:00+00:00,10.30,6.82,4.48,13.84,91.01,7160,687.01,5.98
2022-05-09 03:55:00+00:00,11.13,7.34,5.31,13.84,91.02,7160,694.14,5.73
2022-05-09 04:00:00+00:00,9.50,6.12,4.05,13.85,91.08,7160,695.86,5.45
2022-05-09 04:05:00+00:00,11.13,7.50,4.85,13.86,91.11,7160,695.76,5.53
2022-05-09 04:10:00+00:00,8.72,5.56,4.03,13.29,92.50,7160,699.54,5.40
2022-05-09 04:15:00+00:00,11.80,7.37,5.00,13.29,92.50,7160,699.79,5.39
2022-05-09 04:20:00+00:00,10.58,6.86,4.88,13.30,92.50,7160,701.05,5.40
2022-05-09 04:25:00+00:00,9.89,6.69,4.77,13.29,92.50,7160,698.84,5.35
2022-05-09 04:30:00+00:00,10.20,6.77,4.74,13.28,92.50,7160,702.48,5.35
2022-05-09 04:35:00+00:00,9.64,6.24,4.20,13.27,92.50,7160,698.48,5.44
2022-05-09 04:40:00+00:00,11.40,7.52,4.80,13.27,92.50,7160,696.92,5.52
2022-05-09 04:45:00+00:00,9.28,6.14,4.28,13.26,92.50,7160,693.38,5.73
2022-05-09 04:50:00+00:00,8.54,5.51,4.06,13.25,92.50,7160,686.66,5.36
2022-05-09 04:55:00+00:00,8.82,5.43,3.86,13.25,92.50,7160,686.31,5.30
2022-05-09 05:00:00+00:00,7.89,5.04,3.46,13.24,92.50,7160,685.01,5.38
2022-05-09 05:05:00+00:00,6.44,4.06,2.91,13.21,92.45,7160,670.19,4.83
2022-05-09 05:10:00+00:00,6.73,4.57,2.99,13.19,92.34,7160,669.84,5.05
2022-05-09 05:15:00+00:00,5.84,3.98,2.71,13.18,92.26,7160,667.07,5.02
2022-05-09 05:20:00+00:00,5.48,3.74,2.38,13.15,92.10,7160,658.35,4.61
2022-05-09 05:25:00+00:00,4.53,2.92,2.09,12.62,94.75,7160,655.17,4.54
2022-05-09 05:30:00+00:00,4.60,3.03,2.09,12.59,94.75,7160,655.17,4.39
2022-05-09 05:35:00+00:00,3.67,2.38,1.68,12.58,94.75,7160,649.37,4.22
2022-05-09 05:40:00+00:00,4.99,2.88,1.89,12.59,94.75,7160,649.81,4.51
2022-05-09 05:45:00+00:00,4.40,2.40,1.76,12.56,94.75,7160,644.57,4.18
2022-05-09 05:50:00+00:00,4.05,2.54,1.86,12.55,94.75,7160,644.12,4.28
2022-05-09 05:55:00+00:00,3.20,2.15,1.62,12.53,94.65,7160,639.41,4.17
2022-05-09 06:00:00+00:00,3.17,1.93,1.41,12.52,94.60,7160,635.53,4.13
2022-05-09 06:05:00+00:00,3.33,2.07,1.39,12.52,94.58,7160,634.18,4.17
2022-05-09 06:10:00+00:00,2.84,1.86,1.43,12.50,94.50,7160,632.37,4.09
2022-05-09 06:15:00+00:00,3.24,1.94,1.40,12.51,94.54,7160,633.14,4.36
2022-05-09 06:20:00+00:00,2.77,1.85,1.29,12.50,94.47,7160,632.20,4.14
2022-05-09 06:25:00+00:00,3.10,2.17,1.57,12.49,94.44,7160,632.01,4.19
2022-05-09 06:30:00+00:00,3.14,2.03,1.47,12.50,94.48,7160,632.45,4.46
2022-05-09 06:35:00+00:00,2.97,1.87,1.26,12.50,94.45,7160,632.51,4.25
2022-05-09 06:40:00+00:00,2.88,1.87,1.19,12.49,94.42,7160,633.10,4.48
2022-05-09 06:45:00+00:00,3.19,2.08,1.32,11.83,92.50,7160,632.04,4.37
2022-05-09 06:50:00+00:00,3.23,2.08,1.52,11.79,92.50,7160,626.51,4.40
2022-05-09 06:55:00+00:00,3.20,2.12,1.29,11.78,92.50,7160,632.23,4.40
2022-05-09 07:00:00+00:00,3.48,2.36,1.44,11.75,92.50,7160,632.02,4.42
2022-05-09 07:05:00+00:00,3.36,2.18,1.39,11.74,92.48,7160,631.06,4.40
2022-05-09 07:10:00+00:00,2.85,1.99,1.38,11.74,92.49,7160,634.22,4.36
2022-05-09 07:15:00+00:00,3.20,2.07,1.23,11.72,92.37,7160,630.72,4.26
2022-05-09 07:20:00+00:00,3.43,2.08,1.22,11.71,92.34,7160,632.44,4.17
2022-05-09 07:25:00+00:00,3.25,2.02,1.41,11.71,92.31,7160,630.48,4.24
2022-05-09 07:30:00+00:00,3.13,2.14,1.53,11.70,92.26,7160,629.67,4.18
2022-05-09 07:35:00+00:00,2.49,1.74,1.31,11.68,92.19,7160,627.53,4.21
2022-05-09 07:40:00+00:00,2.97,2.04,1.59,11.66,92.05,7160,625.51,4.03
2022-05-09 07:45:00+00:00,3.44,2.19,1.46,11.65,92.01,7160,626.07,4.05
2022-05-09 07:50:00+00:00,2.83,1.97,1.43,11.14,94.00,7160,628.53,4.16
2022-05-09 07:55:00+00:00,3.21,2.15,1.41,11.13,94.00,7160,629.31,4.02
2022-05-09 08:00:00+00:00,3.87,2.59,1.84,11.13,94.00,7160,627.73,3.95
2022-05-09 08:05:00+00:00,3.41,2.17,1.43,11.12,94.00,7160,628.25,4.00
2022-05-09 08:10:00+00:00,3.31,2.19,1.71,11.12,94.00,7160,629.35,3.97
2022-05-09 08:15:00+00:00,3.21,2.09,1.40,11.10,94.00,7160,628.34,3.98
2022-05-09 08:20:00+00:00,3.87,2.59,1.71,11.09,94.00,7160,628.85,4.12
2022-05-09 08:25:00+00:00,3.57,2.15,1.45,11.08,94.00,7160,633.45,4.11
2022-05-09 08:30:00+00:00,3.67,2.57,1.69,11.06,93.92,7160,627.94,4.04
2022-05-09 08:35:00+00:00,3.64,2.45,1.54,11.05,93.86,7160,627.11,4.07
2022-05-09 08:40:00+00:00,3.99,2.62,2.04,11.04,93.77,7160,629.09,4.06
2022-05-09 08:45:00+00:00,4.08,2.64,2.09,11.01,93.63,7160,627.56,3.92
2022-05-09 08:50:00+00:00,3.83,2.68,2.02,10.99,93.52,7160,622.75,3.66
2022-05-09 08:55:00+00:00,3.92,2.67,1.94,10.34,95.50,7160,620.52,3.60
2022-05-09 09:00:00+00:00,4.52,3.04,1.84,10.32,95.50,7160,619.76,3.52
2022-05-09 09:05:00+00:00,3.70,2.58,1.82,10.30,95.50,7160,618.48,3.10
2022-05-09 09:10:00+00:00,3.55,2.48,1.67,10.27,95.50,7160,617.81,2.91
2022-05-09 09:15:00+00:00,3.83,2.57,1.78,10.26,95.50,7160,615.32,3.05
2022-05-09 09:20:00+00:00,3.51,2.40,1.72,10.24,95.47,7160,617.90,3.03
2022-05-09 09:25:00+00:00,3.46,2.33,1.55,10.23,95.42,7160,614.35,2.91
2022-05-09 09:30:00+00:00,2.90,1.93,1.39,10.23,95.39,7160,618.07,3.06
2022-05-09 09:35:00+00:00,3.92,2.44,1.84,10.22,95.32,7160,617.11,2.81
2022-05-09 09:40:00+00:00,3.58,2.16,1.74,10.20,95.25,7160,615.66,3.02
2022-05-09 09:45:00+00:00,3.99,2.57,1.72,10.20,95.26,7160,615.82,3.03
2022-05-09 09:50:00+00:00,3.20,2.16,1.57,10.20,95.24,7160,619.40,3.06
2022-05-09 09:55:00+00:00,3.06,2.08,1.56,10.19,95.18,7160,617.99,3.14
2022-05-09 10:00:00+00:00,4.09,2.76,1.41,10.16,95.03,7160,615.56,2.91
2022-05-09 10:05:00+00:00,4.21,2.56,1.77,10.14,94.92,7160,613.95,2.67
2022-05-09 10:10:00+00:00,5.15,3.20,1.67,9.40,96.25,7160,613.32,2.59
2022-05-09 10:15:00+00:00,3.29,1.87,1.44,9.39,96.25,7160,613.74,2.57
2022-05-09 10:20:00+00:00,4.37,2.38,1.39,9.36,96.25,7160,611.64,2.62
2022-05-09 10:25:00+00:00,3.21,1.84,1.37,9.34,96.25,7160,610.94,2.66
2022-05-09 10:30:00+00:00,3.91,2.52,1.71,9.34,96.25,7160,611.96,2.82
2022-05-09 10:35:00+00:00,4.21,2.68,1.89,9.33,96.25,7160,614.74,2.57
2022-05-09 10:40:00+00:00,3.87,2.44,1.52,9.32,96.25,7160,618.27,2.61
2022-05-09 10:45:00+00:00,4.14,2.58,1.69,9.32,96.25,7160,619.36,2.65
2022-05-09 10:50:00+00:00,3.44,2.34,1.56,9.32,96.25,7160,619.39,2.75
2022-05-09 10:55:00+00:00,4.17,2.45,1.79,9.31,96.25,7160,620.99,2.67
2022-05-09 11:00:00+00:00,4.50,2.82,2.00,9.30,96.25,7160,616.99,2.91
2022-05-09 11:05:00+00:00,3.06,1.93,1.58,9.30,96.25,7160,623.11,2.60
2022-05-09 11:10:00+00:00,3.79,2.10,1.63,9.29,96.22,7160,619.72,2.82
2022-05-09 11:15:00+00:00,3.17,2.16,1.58,9.31,96.25,7160,625.22,2.72
2022-05-09 11:20:00+00:00,3.42,2.33,1.44,9.22,92.50,7160,622.65,2.62
2022-05-09 11:25:00+00:00,4.62,2.41,1.37,9.23,92.50,7160,623.45,2.54
2022-05-09 11:30:00+00:00,3.56,2.22,1.26,9.24,92.50,7160,623.15,2.59
2022-05-09 11:35:00+00:00,3.23,2.26,1.31,9.24,92.50,7160,623.86,2.54
2022-05-09 11:40:00+00:00,2.72,1.91,1.08,9.25,92.50,7160,622.52,2.48
2022-05-09 11:45:00+00:00,2.94,1.82,1.12,9.25,92.50,7160,624.25,2.29
2022-05-09 11:50:00+00:00,1.55,1.00,0.44,9.24,92.50,7160,620.08,2.04
2022-05-09 11:55:00+00:00,2.34,1.56,0.94,9.27,92.50,7160,623.23,2.34
2022-05-09 12:00:00+00:00,2.29,1.34,0.81,9.30,92.50,7160,624.39,2.25
2022-05-09 12:05:00+00:00,1.95,1.06,0.60,9.32,92.50,7160,625.24,2.22
2022-05-09 12:10:00+00:00,1.67,1.15,0.43,9.33,92.50,7160,623.37,2.19
2022-05-09 12:15:00+00:00,1.87,1.18,0.56,9.32,92.50,7160,621.34,1.84
2022-05-09 12:20:00+00:00,2.29,1.51,0.75,9.33,92.50,7160,617.00,1.90
2022-05-09 12:25:00+00:00,1.80,1.25,0.45,9.33,92.50,7160,616.23,1.99
2022-05-09 12:30:00+00:00,1.67,0.97,0.38,9.34,92.50,7160,616.79,1.95
2022-05-09 12:35:00+00:00,1.87,1.24,0.36,10.36,84.93,7160,615.05,1.89
2022-05-09 12:40:00+00:00,2.10,1.25,0.48,10.38,85.04,7160,614.86,1.78
2022-05-09 12:45:00+00:00,1.64,0.92,0.37,10.40,85.16,7160,616.41,1.94
2022-05-09 12:50:00+00:00,1.71,0.91,0.39,10.45,85.41,7160,615.59,2.22
2022-05-09 12:55:00+00:00,1.54,0.96,0.44,10.57,85.75,7160,622.71,2.30
2022-05-09 13:00:00+00:00,2.05,0.98,0.46,10.67,85.75,7160,623.64,2.32
2022-05-09 13:05:00+00:00,2.25,1.44,0.71,10.71,85.75,7160,630.56,2.09
2022-05-09 13:10:00+00:00,2.63,1.13,0.51,10.73,85.75,7160,609.18,2.01
2022-05-09 13:15:00+00:00,1.64,0.89,0.50,10.83,85.75,7160,627.99,2.69
2022-05-09 13:20:00+00:00,1.91,0.82,0.38,10.88,85.75,7160,623.78,2.58
2022-05-09 13:25:00+00:00,1.67,0.84,0.17,10.89,85.75,7160,620.34,2.14
2022-05-09 13:30:00+00:00,1.21,0.85,0.48,10.88,85.75,7160,609.87,2.21
2022-05-09 13:35:00+00:00,2.16,1.03,0.53,10.97,85.75,7160,617.89,2.39
2022-05-09 13:40:00+00:00,2.49,1.38,0.67,11.00,85.75,7160,630.15,2.41
2022-05-09 13:45:00+00:00,1.74,0.93,0.55,10.97,85.75,7160,620.89,2.04
2022-05-09 13:50:00+00:00,1.98,1.06,0.59,12.60,77.86,7160,610.12,2.34
2022-05-09 13:55:00+00:00,2.66,1.55,0.58,12.61,77.93,7160,618.42,2.09
2022-05-09 14:00:00+00:00,3.11,1.68,0.77,12.64,78.11,7160,614.46,2.36
2022-05-09 14:05:00+00:00,2.30,1.36,0.66,12.69,78.25,7160,619.98,2.26
2022-05-09 14:10:00+00:00,1.79,1.04,0.59,12.70,78.25,7160,616.78,2.28
2022-05-09 14:15:00+00:00,2.11,1.16,0.64,12.73,78.25,7160,613.29,2.31
2022-05-09 14:20:00+00:00,1.94,0.93,0.47,12.79,78.25,7160,614.47,2.67
2022-05-09 14:25:00+00:00,2.10,1.37,0.52,12.86,78.25,7160,624.80,2.10
2022-05-09 14:30:00+00:00,3.25,1.61,0.97,12.89,78.25,7160,614.54,2.33
2022-05-09 14:35:00+00:00,3.11,1.91,1.09,12.96,78.25,7160,623.39,2.49
2022-05-09 14:40:00+00:00,3.17,1.56,0.65,12.99,78.25,7160,620.61,2.26
2022-05-09 14:45:00+00:00,2.27,1.30,0.84,13.02,78.25,7160,621.20,2.25
2022-05-09 14:50:00+00:00,3.74,2.28,1.26,13.07,78.25,7160,616.58,2.31
2022-05-09 14:55:00+00:00,2.69,1.44,0.74,14.34,73.00,7160,624.05,2.24
2022-05-09 15:00:00+00:00,3.89,2.27,0.95,14.38,73.00,7160,625.25,2.27
2022-05-09 15:05:00+00:00,2.26,1.24,0.65,14.41,73.00,7160,625.31,2.05
2022-05-09 15:10:00+00:00,2.96,1.92,1.17,14.41,73.00,7160,616.45,2.10
2022-05-09 15:15:00+00:00,2.32,1.48,0.79,14.51,73.00,7160,621.53,2.41
2022-05-09 15:20:00+00:00,3.10,1.91,1.03,14.48,73.00,7160,624.58,2.09
2022-05-09 15:25:00+00:00,2.78,1.68,0.98,14.47,73.00,7160,612.41,2.87
2022-05-09 15:30:00+00:00,2.80,1.84,1.20,14.54,73.00,7160,623.21,3.00
2022-05-09 15:35:00+00:00,2.83,1.67,1.08,14.66,73.00,7160,621.83,3.06
2022-05-09 15:40:00+00:00,3.45,1.96,1.00,14.80,73.00,7160,641.52,2.96
2022-05-09 15:45:00+00:00,4.13,2.11,1.06,14.93,73.00,7160,636.44,2.88
2022-05-09 15:50:00+00:00,3.60,2.12,1.14,15.07,73.00,7160,639.71,2.80
2022-05-09 15:55:00+00:00,3.00,1.88,1.09,15.23,73.00,7160,653.10,2.64
2022-05-09 16:00:00+00:00,2.86,1.65,0.89,15.38,73.00,7160,651.77,2.54
2022-05-09 16:05:00+00:00,3.19,1.93,0.89,16.68,69.25,7160,637.01,2.05
2022-05-09 16:10:00+00:00,2.94,1.74,0.94,16.75,69.25,7160,636.20,1.83
2022-05-09 16:15:00+00:00,4.16,2.19,1.28,16.69,69.25,7160,619.32,1.59
2022-05-09 16:20:00+00:00,3.40,1.92,1.02,16.76,69.25,7160,625.90,2.06
2022-05-09 16:25:00+00:00,3.03,1.99,1.09,16.89,69.25,7160,638.06,1.78
2022-05-09 16:30:00+00:00,2.70,1.88,1.14,16.96,69.25,7160,638.35,1.90
2022-05-09 16:35:00+00:00,3.85,2.39,1.34,16.89,69.25,7160,618.71,1.46
2022-05-09 16:40:00+00:00,2.99,1.71,1.04,16.91,69.25,7160,615.69,1.69
2022-05-09 16:45:00+00:00,3.13,1.99,1.24,17.03,69.25,7160,631.74,1.48
2022-05-09 16:50:00+00:00,2.86,1.87,1.08,17.16,69.25,7160,652.56,1.65
2022-05-09 16:55:00+00:00,3.59,2.09,1.24,17.21,69.25,7160,641.77,1.38
2022-05-09 17:00:00+00:00,2.63,1.66,1.08,17.24,69.25,7160,632.14,1.28
2022-05-09 17:05:00+00:00,2.44,1.67,1.06,17.18,69.25,7160,608.90,0.92
2022-05-09 17:10:00+00:00,3.13,1.68,0.97,17.27,69.25,7160,638.92,1.22
2022-05-09 17:15:00+00:00,2.54,1.56,1.17,17.29,69.25,7160,635.71,1.44
2022-05-09 17:20:00+00:00,2.51,1.47,1.03,18.88,65.50,7160,623.18,1.18
2022-05-09 17:25:00+00:00,2.71,1.79,1.18,18.91,65.50,7160,630.45,0.97
2022-05-09 17:30:00+00:00,2.92,1.98,1.06,18.97,65.50,7160,629.71,1.07
2022-05-09 17:35:00+00:00,4.14,2.60,1.62,18.97,65.50,7160,638.06,0.93
2022-05-09 17:40:00+00:00,4.11,2.46,1.52,18.91,65.50,7160,611.40,0.89
2022-05-09 17:45:00+00:00,3.57,2.21,1.31,18.96,65.50,7160,629.82,1.12
2022-05-09 17:50:00+00:00,3.84,2.43,1.44,19.07,65.50,7160,644.78,1.03
2022-05-09 17:55:00+00:00,3.25,1.93,1.33,19.07,65.50,7160,626.16,0.68
2022-05-09 18:00:00+00:00,2.96,1.89,1.10,19.04,65.50,7160,622.53,0.62
2022-05-09 18:05:00+00:00,3.37,2.09,1.25,19.09,65.50,7160,632.02,0.78
2022-05-09 18:10:00+00:00,4.13,2.56,1.39,19.20,65.50,7160,646.91,0.69
2022-05-09 18:15:00+00:00,4.38,2.85,1.52,19.27,65.50,7160,637.07,0.65
2022-05-09 18:20:00+00:00,3.10,2.02,1.33,19.49,65.50,7160,664.49,0.77
2022-05-09 18:25:00+00:00,3.83,2.46,1.52,20.72,61.75,7160,645.87,0.64
2022-05-09 18:30:00+00:00,3.93,2.47,1.54,20.90,61.75,7160,666.69,0.27
2022-05-09 18:35:00+00:00,3.82,2.19,1.53,20.97,61.75,7160,658.36,0.00
2022-05-09 18:40:00+00:00,2.98,2.05,1.39,20.83,61.75,7160,612.36,0.00
2022-05-09 18:45:00+00:00,3.86,2.62,1.84,20.84,61.75,7160,638.09,0.30
2022-05-09 18:50:00+00:00,4.18,2.80,1.76,20.82,61.75,7160,637.32,0.35
2022-05-09 18:55:00+00:00,5.14,3.26,2.07,20.83,61.75,7160,632.67,0.16
2022-05-09 19:00:00+00:00,4.27,2.53,1.64,20.88,61.75,7160,646.88,0.00
2022-05-09 19:05:00+00:00,3.98,2.27,1.60,20.90,61.75,7160,632.46,0.37
2022-05-09 19:10:00+00:00,4.50,2.74,1.92,21.00,61.75,7160,659.82,0.00
2022-05-09 19:15:00+00:00,3.83,2.41,1.51,21.08,61.75,7160,660.17,0.06
2022-05-09 19:20:00+00:00,3.33,2.11,1.57,21.03,61.75,7160,640.32,0.19
2022-05-09 19:25:00+00:00,4.65,2.77,1.84,21.01,61.75,7160,644.64,0.17
2022-05-09 19:30:00+00:00,4.39,3.02,2.14,21.00,61.75,7160,653.17,0.20
2022-05-09 19:35:00+00:00,5.32,3.23,2.06,20.93,61.75,7160,638.49,0.06
2022-05-09 19:40:00+00:00,4.23,2.74,1.63,21.88,61.00,7160,645.40,0.00
2022-05-09 19:45:00+00:00,4.79,2.80,1.80,21.88,61.00,7160,657.76,0.54
2022-05-09 19:50:00+00:00,3.13,2.18,1.38,21.79,61.00,7160,623.87,0.00
2022-05-09 19:55:00+00:00,4.92,2.89,1.94,21.74,61.00,7160,638.72,0.13
2022-05-09 20:00:00+00:00,5.67,3.82,2.06,21.67,61.00,7160,645.54,0.28
2022-05-09 20:05:00+00:00,5.81,3.62,2.49,21.69,61.00,7160,650.69,0.19
2022-05-09 20:10:00+00:00,3.91,2.38,1.86,21.73,61.00,7160,663.14,0.58
2022-05-09 20:15:00+00:00,5.07,2.99,2.02,21.81,61.00,7160,661.25,0.21
2022-05-09 20:20:00+00:00,4.85,2.61,1.84,21.79,61.00,7160,647.22,0.00
2022-05-09 20:25:00+00:00,4.47,2.93,1.90,21.78,61.00,7160,654.83,0.00
2022-05-09 20:30:00+00:00,4.53,3.01,2.01,21.76,61.00,7160,645.56,0.17
2022-05-09 20:35:00+00:00,4.86,3.06,1.93,21.74,61.00,7160,663.65,0.11
2022-05-09 20:40:00+00:00,4.61,2.77,1.87,21.48,61.00,7160,636.23,0.31
2022-05-09 20:45:00+00:00,6.00,3.77,2.51,21.92,60.25,7160,640.02,0.34
2022-05-09 20:50:00+00:00,6.11,3.59,2.31,21.85,60.25,7160,649.92,0.48
2022-05-09 20:55:00+00:00,5.14,3.34,2.41,21.84,60.25,7160,655.52,0.98
2022-05-09 21:00:00+00:00,5.74,3.74,2.61,21.85,60.25,7160,666.37,0.64
2022-05-09 21:05:00+00:00,4.89,3.13,2.12,21.80,60.25,7160,670.23,0.84
2022-05-09 21:10:00+00:00,5.88,3.72,2.56,21.69,60.25,7160,657.79,0.86
2022-05-09 21:15:00+00:00,5.33,3.33,2.27,21.65,60.16,7160,665.50,1.25
2022-05-09 21:20:00+00:00,4.38,2.75,2.22,21.59,59.91,7160,665.37,1.05
2022-05-09 21:25:00+00:00,4.93,3.29,2.32,21.52,59.56,7160,664.40,1.05
2022-05-09 21:30:00+00:00,5.82,3.46,2.25,21.52,59.56,7160,667.76,1.49
2022-05-09 21:35:00+00:00,5.31,3.27,2.26,21.48,59.38,7160,676.33,0.79
2022-05-09 21:40:00+00:00,5.17,3.36,2.32,21.44,59.18,7160,671.31,1.42
2022-05-09 21:45:00+00:00,5.10,2.93,2.30,21.45,59.24,7160,680.49,0.97
2022-05-09 21:50:00+00:00,5.49,3.57,2.39,21.45,59.26,7160,675.79,0.48
2022-05-09 21:55:00+00:00,4.71,3.26,2.36,21.56,59.38,7160,682.01,1.22
2022-05-09 22:00:00+00:00,4.46,2.94,1.81,21.59,59.51,7160,689.76,0.15
2022-05-09 22:05:00+00:00,5.13,3.40,2.48,21.55,59.33,7160,675.65,0.50
2022-05-09 22:10:00+00:00,4.75,2.89,2.10,21.57,59.44,7160,675.96,1.35
2022-05-09 22:15:00+00:00,5.25,3.28,2.36,21.60,59.57,7160,684.82,1.58
2022-05-09 22:20:00+00:00,5.28,3.51,2.42,21.58,59.45,7160,677.58,0.65
2022-05-09 22:25:00+00:00,4.70,3.08,2.33,21.56,59.40,7160,679.21,1.39
2022-05-09 22:30:00+00:00,4.22,2.82,2.11,21.52,59.20,7160,674.58,0.81
2022-05-09 22:35:00+00:00,5.18,3.36,2.24,21.49,59.06,7160,674.55,0.93
2022-05-09 22:40:00+00:00,4.70,3.16,2.09,21.46,58.92,7160,674.32,1.38
2022-05-09 22:45:00+00:00,5.92,3.54,2.49,21.44,58.82,7160,679.15,0.85
2022-05-09 22:50:00+00:00,3.83,2.48,1.79,21.42,58.73,7160,674.69,1.70
2022-05-09 22:55:00+00:00,4.21,2.88,1.91,21.42,58.71,7160,675.72,1.92
2022-05-09 23:00:00+00:00,5.56,3.69,2.20,21.38,58.57,7160,675.60,0.96
2022-05-09 23:05:00+00:00,5.39,3.60,2.48,20.81,63.90,7160,675.68,1.61
2022-05-09 23:10:00+00:00,5.29,3.46,2.29,20.79,63.80,7160,675.80,1.13
2022-05-09 23:15:00+00:00,4.72,3.22,2.55,20.78,63.73,7160,671.58,2.02
2022-05-09 23:20:00+00:00,5.48,3.25,2.38,20.79,63.79,7160,676.38,2.77
2022-05-09 23:25:00+00:00,5.22,3.45,2.40,20.79,63.78,7160,679.39,2.27
2022-05-09 23:30:00+00:00,4.86,3.30,1.92,20.78,63.75,7160,676.80,2.61
2022-05-09 23:35:00+00:00,5.63,3.73,2.52,20.78,63.74,7160,681.41,2.47
2022-05-09 23:40:00+00:00,5.00,3.28,2.20,20.75,63.58,7160,680.66,2.00
2022-05-09 23:45:00+00:00,6.33,3.93,2.88,20.70,63.37,7160,674.54,2.53
2022-05-09 23:50:00+00:00,5.90,3.81,2.58,20.66,63.16,7160,671.49,2.12
2022-05-09 23:55:00+00:00,6.07,3.97,2.68,20.62,63.00,7160,674.33,2.46
2022-05-10 00:00:00+00:00,6.38,4.02,2.64,20.59,62.86,7160,671.56,2.35
2022-05-10 00:05:00+00:00,6.44,3.92,2.57,20.57,62.76,7160,675.04,2.60
2022-05-10 00:10:00+00:00,6.49,4.28,3.02,20.53,62.57,7160,668.62,2.74
2022-05-10 00:15:00+00:00,6.44,4.33,2.87,20.49,62.43,7160,670.92,2.96
2022-05-10 00:20:00+00:00,7.28,4.51,2.88,18.73,71.50,7160,669.51,2.99
2022-05-10 00:25:00+00:00,6.10,3.86,2.51,18.69,71.35,7160,671.11,3.08
2022-05-10 00:30:00+00:00,7.21,4.26,3.12,18.64,71.09,7160,664.14,3.43
2022-05-10 00:35:00+00:00,6.29,3.65,2.66,18.60,70.90,7160,668.19,3.55
2022-05-10 00:40:00+00:00,7.41,4.26,3.18,18.55,70.69,7160,677.65,3.55
2022-05-10 00:45:00+00:00,8.02,4.63,3.11,18.50,70.44,7160,663.94,3.57
2022-05-10 00:50:00+00:00,7.55,4.42,2.88,18.46,70.26,7160,671.49,3.91
2022-05-10 00:55:00+00:00,8.21,4.82,3.46,18.42,70.08,7160,675.32,3.91
2022-05-10 01:00:00+00:00,7.89,5.02,3.46,18.38,69.86,7160,666.04,4.15
2022-05-10 01:05:00+00:00,7.93,4.60,3.13,18.34,69.69,7160,679.88,4.34
2022-05-10 01:10:00+00:00,9.47,5.72,3.89,18.30,69.49,7160,700.78,4.34
2022-05-10 01:15:00+00:00,8.56,4.83,3.32,18.25,69.28,7160,692.74,4.47
2022-05-10 01:20:00+00:00,10.45,5.44,3.49,18.22,69.14,7160,697.05,4.60
2022-05-10 01:25:00+00:00,10.05,5.75,3.65,16.71,76.49,7160,690.53,4.81
2022-05-10 01:30:00+00:00,9.25,5.65,4.01,16.68,76.34,7160,685.30,4.57
2022-05-10 01:35:00+00:00,9.39,5.78,3.98,16.65,76.18,7160,682.42,4.64
2022-05-10 01:40:00+00:00,11.32,6.41,4.29,16.62,76.06,7160,676.58,4.63
2022-05-10 01:45:00+00:00,10.19,6.02,4.08,16.60,75.92,7160,675.03,4.71
2022-05-10 01:50:00+00:00,10.94,6.51,4.89,16.56,75.77,7160,683.77,4.54
2022-05-10 01:55:00+00:00,10.90,6.45,4.29,16.53,75.62,7160,691.19,4.73
2022-05-10 02:00:00+00:00,8.67,5.59,3.89,16.50,75.48,7160,696.00,4.89
2022-05-10 02:05:00+00:00,11.03,6.24,4.08,16.48,75.35,7160,682.21,4.82
2022-05-10 02:10:00+00:00,10.47,5.74,3.87,16.44,75.19,7160,673.17,5.13
2022-05-10 02:15:00+00:00,10.90,6.18,4.14,16.40,75.00,7160,667.94,5.17
2022-05-10 02:20:00+00:00,10.03,6.08,3.84,16.38,74.90,7160,668.54,4.56
2022-05-10 02:25:00+00:00,11.17,6.79,4.61,16.36,74.79,7160,672.42,4.80
2022-05-10 02:30:00+00:00,12.05,7.07,4.58,16.34,74.71,7160,676.35,4.67
2022-05-10 02:35:00+00:00,8.89,5.33,3.89,15.16,81.65,7160,667.04,5.05
2022-05-10 02:40:00+00:00,11.44,6.92,4.49,15.14,81.56,7160,666.83,5.26
2022-05-10 02:45:00+00:00,11.29,7.36,5.00,15.13,81.48,7160,703.57,4.93
2022-05-10 02:50:00+00:00,10.48,6.70,4.97,15.11,81.37,7160,668.85,5.14
2022-05-10 02:55:00+00:00,11.91,7.16,4.89,15.09,81.28,7160,666.15,5.03
2022-05-10 03:00:00+00:00,10.14,6.54,4.37,15.06,81.13,7160,662.96,5.43
2022-05-10 03:05:00+00:00,10.71,6.94,4.48,15.03,80.98,7160,665.33,5.30
2022-05-10 03:10:00+00:00,10.83,7.11,4.94,15.00,80.87,7160,675.28,5.18
2022-05-10 03:15:00+00:00,12.03,7.12,5.14,14.98,80.75,7160,671.39,5.18
2022-05-10 03:20:00+00:00,12.69,8.09,5.58,14.96,80.66,7160,671.17,5.28
2022-05-10 03:25:00+00:00,13.21,8.34,5.47,14.93,80.51,7160,695.77,5.68
2022-05-10 03:30:00+00:00,12.06,7.88,5.68,14.91,80.43,7160,692.91,5.48
2022-05-10 03:35:00+00:00,12.64,8.00,5.61,14.89,80.34,7160,696.00,5.49
