date,pm1,pm10,pm25,id,sensor_id
2021-09-05 12:50:00+00:00,18.30555534,25.93518639,25.15740585,41407,7194
2021-09-05 12:55:00+00:00,17.15740585,23.99074173,23.04629707,41407,7194
2021-09-05 13:00:00+00:00,17.68518639,25.15740585,24.20370483,41407,7194
2021-09-05 13:05:00+00:00,16.56481361,23.64814758,22.59259415,41407,7194
2021-09-05 13:10:00+00:00,16.12036896,22.5370369,22.00925827,41407,7194
2021-09-05 13:15:00+00:00,16.20370293,24.75925827,22.47222137,41407,7194
2021-09-05 13:20:00+00:00,15.94444466,22.74074173,21.68518448,41407,7194
2021-09-05 13:25:00+00:00,15.07407475,21.33333588,20.62037086,41407,7194
2021-09-05 13:30:00+00:00,15.5370369,21.90740776,20.58333397,41407,7194
2021-09-05 13:35:00+00:00,15.11111069,21.56481552,20.67592621,41407,7194
2021-09-05 13:40:00+00:00,14.33333302,20.29629517,19.54629707,41407,7194
2021-09-05 13:45:00+00:00,13.99074173,19.31481361,18.69444466,41407,7194
2021-09-05 13:50:00+00:00,13.0370369,18.32407379,17.62963104,41407,7194
2021-09-05 13:55:00+00:00,13.2685194,18.39814949,17.65740585,41407,7194
2021-09-05 14:00:00+00:00,11.36111069,16.63888931,16.09259224,41407,7194
2021-09-05 14:05:00+00:00,11.31481552,16.14814949,15.60185242,41407,7194
2021-09-05 14:10:00+00:00,11.58333302,15.50925827,15.22222233,41407,7194
2021-09-05 14:15:00+00:00,11.13888931,16.80555534,15.89814949,41407,7194
2021-09-05 14:20:00+00:00,10.75925922,16.37037086,15.35185242,41407,7194
2021-09-05 14:25:00+00:00,10.13888931,15.18518543,14.66666698,41407,7194
2021-09-05 14:30:00+00:00,10.0370369,14.98148251,13.9629631,41407,7194
2021-09-05 14:35:00+00:00,9.25925827,13.04629707,12.7129631,41407,7194
2021-09-05 14:40:00+00:00,9.638889313,14.12962914,13.66666698,41407,7194
2021-09-05 14:45:00+00:00,8.666666985,13.17592525,12.64814758,41407,7194
