Time,7160,7205,7250
2021-09-18 18:55:00,138,,182
2021-09-18 19:00:00,150,,198
2021-09-18 19:05:00,152,,195
2021-09-18 19:10:00,159,,200
2021-09-18 19:15:00,149,,185
2021-09-18 19:20:00,151,,189
2021-09-18 19:25:00,167,,216
2021-09-18 19:30:00,168,,205
2021-09-18 19:35:00,174,,210
2021-09-18 19:40:00,163,,193
2021-09-18 19:45:00,177,,213
2021-09-18 19:50:00,186,,220
2021-09-18 19:55:00,162,,182
2021-09-18 20:00:00,136,,157
2021-09-18 20:05:00,150,,184
2021-09-18 20:10:00,151,,185
2021-09-18 20:15:00,143,,176
2021-09-18 20:20:00,168,,197
2021-09-18 20:25:00,173,,211
2021-09-18 20:30:00,167,,195
2021-09-18 20:35:00,238,,283
2021-09-18 20:40:00,170,,190
2021-09-18 20:45:00,131,,139
2021-09-18 20:50:00,163,,180
2021-09-18 20:55:00,155,,173
2021-09-18 21:00:00,144,,166
2021-09-18 21:05:00,132,,149
2021-09-18 21:10:00,130,,146
2021-09-18 21:15:00,143,,173
2021-09-18 21:20:00,168,,206
2021-09-18 21:25:00,160,,177
2021-09-18 21:30:00,160,,191
2021-09-18 21:35:00,165,,193
2021-09-18 21:40:00,183,,217
2021-09-18 21:45:00,187,,220
2021-09-18 21:50:00,192,,212
2021-09-18 21:55:00,173,,206
2021-09-18 22:00:00,177,,200
2021-09-18 22:05:00,179,,200
2021-09-18 22:10:00,157,,189
2021-09-18 22:15:00,178,,207
2021-09-18 22:20:00,174,,197
2021-09-18 22:25:00,178,,204
2021-09-18 22:30:00,183,,208
2021-09-18 22:35:00,173,,208
2021-09-18 22:40:00,171,,196
2021-09-18 22:45:00,189,,218
2021-09-18 22:50:00,180,,207
2021-09-18 22:55:00,178,,207
2021-09-18 23:00:00,192,,240
2021-09-18 23:05:00,184,,229
2021-09-18 23:10:00,188,,233
2021-09-18 23:15:00,196,,239
2021-09-18 23:20:00,204,,245
2021-09-18 23:25:00,199,,242
2021-09-18 23:30:00,218,,260
2021-09-18 23:35:00,218,,259
2021-09-18 23:40:00,222,,261
